t,px,py,pz,qx,qy,qz,qw
20.8755,-1.46653,-0.789575,-0.517881,-0.189849,-0.652876,-0.173703,0.712417
20.9423,-1.41187,-0.816516,-0.520746,-0.157361,-0.662845,-0.138332,0.718845
21.009,-1.3749,-0.865375,-0.52065,-0.11906,-0.67198,-0.109074,0.722752
21.0757,-1.31742,-0.887803,-0.508322,-0.0895696,-0.674728,-0.0802755,0.7282
21.1425,-1.26892,-0.931755,-0.497522,-0.0534892,-0.675738,-0.0524002,0.733329
21.2092,-1.21928,-0.969693,-0.491437,-0.0225995,-0.675102,-0.0194304,0.737123
21.2759,-1.16564,-0.976329,-0.467419,0.00858921,-0.675978,0.0100448,0.736803
21.3427,-1.08944,-0.989842,-0.464286,0.0374886,-0.674508,0.0413327,0.736155
21.4094,-1.01933,-1.01592,-0.461992,0.0659797,-0.671587,0.0685872,0.734788
21.4761,-0.95784,-1.05432,-0.462769,0.0971361,-0.667137,0.0942063,0.732542
21.5429,-0.890002,-1.01379,-0.471312,0.12092,-0.66333,0.122642,0.728238
21.6096,-0.829179,-1.02645,-0.476005,0.143812,-0.658701,0.153259,0.722456
21.6763,-0.820453,-1.03105,-0.451865,0.160646,-0.657835,0.180785,0.713276
21.7431,-0.770968,-1.05203,-0.445561,0.182117,-0.651856,0.202791,0.707667
21.8098,-0.668371,-1.07949,-0.442339,0.196254,-0.639382,0.226301,0.708141
21.8765,-0.557979,-1.09765,-0.441005,0.209424,-0.628451,0.246896,0.707272
21.9433,-0.508991,-1.10078,-0.446138,0.214472,-0.624518,0.263358,0.703293
22.01,-0.435879,-1.11135,-0.448295,0.235988,-0.617534,0.274881,0.698142
22.0767,-0.358155,-1.12023,-0.451934,0.248663,-0.613945,0.28313,0.693596
22.1435,-0.263949,-1.13951,-0.44637,0.262066,-0.611789,0.286657,0.689104
22.2102,-0.177033,-1.14857,-0.451024,0.267786,-0.610827,0.290023,0.686344
22.2769,-0.0877265,-1.15504,-0.454651,0.274613,-0.609953,0.293512,0.682931
22.3437,-0.0161218,-1.18968,-0.463137,0.276874,-0.612824,0.294526,0.679
22.4104,0.0776172,-1.19366,-0.465924,0.280384,-0.613088,0.302308,0.673883
22.4771,0.122411,-1.19433,-0.497151,0.273042,-0.617998,0.309143,0.669296
22.5439,0.241208,-1.19235,-0.486531,0.274381,-0.618442,0.314521,0.665823
22.6106,0.342677,-1.23128,-0.501616,0.277922,-0.625517,0.311159,0.659294
22.6773,0.466627,-1.21327,-0.483977,0.281073,-0.628035,0.31969,0.651436
22.7441,0.616829,-1.21299,-0.504279,0.281635,-0.625434,0.327585,0.649771
22.8108,0.747987,-1.20661,-0.528529,0.288029,-0.623416,0.331168,0.647086
