frame,x,y,z
2.105000000000000000e+03,-4.149917286524410720e+00,-1.080909292464648397e+00,2.244137531655835183e+00
2.113000000000000000e+03,-4.085151122057706807e+00,-1.047606602675775989e+00,2.167973352765645512e+00
2.121000000000000000e+03,-4.029272077586607104e+00,-1.017377136966673756e+00,2.023099526016734817e+00
2.129000000000000000e+03,-3.937183525120750094e+00,-9.831005085128124987e-01,1.869241358166397360e+00
2.137000000000000000e+03,-3.805104898960706361e+00,-9.334994249664619881e-01,1.730103831941035564e+00
2.145000000000000000e+03,-3.635196664143663270e+00,-8.737208936955982441e-01,1.639932707874291129e+00
2.153000000000000000e+03,-3.407259338186944486e+00,-8.286168461692818843e-01,1.582371971752410733e+00
2.161000000000000000e+03,-3.165244255703334009e+00,-7.869003158010408061e-01,1.526911811767736271e+00
2.169000000000000000e+03,-2.913479292290213074e+00,-7.092268168790141214e-01,1.457038105119560889e+00
2.177000000000000000e+03,-2.647186198760612896e+00,-6.743176990744689236e-01,1.382167451710382799e+00
2.185000000000000000e+03,-2.405198471865006571e+00,-6.224660133563467701e-01,1.309142466526442394e+00
2.193000000000000000e+03,-2.193647585039125048e+00,-5.539341622533114906e-01,1.232404825710976537e+00
2.201000000000000000e+03,-1.972100605086110958e+00,-5.089568521728047301e-01,1.127885445211772586e+00
2.209000000000000000e+03,-1.789056583594120564e+00,-4.293199801833222362e-01,1.003827518686769560e+00
2.217000000000000000e+03,-1.628986430964076471e+00,-3.358608219587629895e-01,8.500497813157075200e-01
2.225000000000000000e+03,-1.476941165428031111e+00,-2.732907983954773190e-01,6.914194471893528871e-01
2.233000000000000000e+03,-1.336326209650790631e+00,-1.834239272214795713e-01,5.306425237513650028e-01
2.241000000000000000e+03,-1.195115307357262902e+00,-1.013617895709241906e-01,3.507294823190184596e-01
2.249000000000000000e+03,-1.077630945996858713e+00,-2.538297469913606066e-02,1.682736150565924682e-01
2.257000000000000000e+03,-9.799057624166199743e-01,4.758269138555486222e-02,-3.754438197103503183e-02
2.265000000000000000e+03,-8.705650049558040227e-01,8.780349434809903153e-02,-2.919637672404163942e-01
2.273000000000000000e+03,-7.580265053581279888e-01,1.173345388777350118e-01,-5.225162945458907693e-01
