frame,x,y,z
2.257000000000000000e+03,7.527379588423760426e-01,-2.135581760960000505e-02,-9.537088333223671388e-02
2.265000000000000000e+03,7.172484090524732236e-01,3.132267850394141601e-03,1.196723541283677555e-01
2.273000000000000000e+03,6.649187609879848582e-01,2.141333617542230672e-02,3.182572538162651288e-01
2.281000000000000000e+03,5.744456637226660334e-01,5.316927883671683508e-02,4.972702400620155894e-01
2.289000000000000000e+03,4.587601972107873127e-01,7.005729478874728189e-02,6.557879146965317485e-01
2.297000000000000000e+03,3.168001933232127976e-01,9.311272895469004107e-02,7.641127383181387511e-01
2.305000000000000000e+03,1.510367737513536590e-01,1.247211762602016827e-01,8.678067093962121836e-01
2.313000000000000000e+03,-8.352314238158908832e-03,1.483670139554616740e-01,9.536406357512878795e-01
2.321000000000000000e+03,-1.827066675066089663e-01,1.830074759708434917e-01,1.016112015225988374e+00
2.329000000000000000e+03,-3.768582152029693599e-01,2.294978519287264040e-01,1.048435113381794626e+00
2.337000000000000000e+03,-5.869035034497762648e-01,2.848416729055437413e-01,1.095373668529228794e+00
2.345000000000000000e+03,-7.926152490638735948e-01,3.629162571781870961e-01,1.143822678621809308e+00
2.353000000000000000e+03,-1.019876308679379839e+00,4.128471539405020874e-01,1.191025087523467807e+00
2.361000000000000000e+03,-1.240104071851634071e+00,4.785935583478324595e-01,1.215403831805052182e+00
2.369000000000000000e+03,-1.443278161883233768e+00,5.542819727700849519e-01,1.223093687298289378e+00
2.377000000000000000e+03,-1.666006592637239825e+00,5.996885080762194287e-01,1.215327693704936429e+00
2.385000000000000000e+03,-1.885097604575909802e+00,6.690689178875758314e-01,1.178198472087498061e+00
2.393000000000000000e+03,-2.098095275950083938e+00,7.117854818597109112e-01,1.107322835695516039e+00
2.401000000000000000e+03,-2.308967899017300152e+00,7.486339776080752628e-01,9.844137970628761281e-01
2.409000000000000000e+03,-2.459223430198079097e+00,7.863072686770699038e-01,8.319870594715257361e-01
2.417000000000000000e+03,-2.591839535121153393e+00,7.936330378389719886e-01,6.555140250733501039e-01
2.425000000000000000e+03,-2.698355297547312848e+00,8.003422535844605390e-01,4.609203809799693463e-01
2.433000000000000000e+03,-2.787934326919633943e+00,8.099606094765861020e-01,2.454101150386546470e-01
2.441000000000000000e+03,-2.861491004096511137e+00,7.848433962684767673e-01,2.524732328619146843e-02
2.449000000000000000e+03,-2.897629901965230292e+00,7.806675235257027889e-01,-1.984539222787910506e-01
2.457000000000000000e+03,-2.924923065784041931e+00,7.614792660230930155e-01,-4.195409719589479058e-01
2.465000000000000000e+03,-2.955937541644461319e+00,7.338775980720900760e-01,-6.355687553375650722e-01
2.473000000000000000e+03,-2.986778208483504837e+00,7.298041879549871380e-01,-8.486611375502270960e-01
2.481000000000000000e+03,-3.044963758831395140e+00,7.090762386482457602e-01,-1.054408617541122695e+00
2.489000000000000000e+03,-3.091588384410823398e+00,6.928356971618502280e-01,-1.258116290484272426e+00
2.497000000000000000e+03,-3.132190278423215624e+00,6.916142932699975709e-01,-1.458637037335912767e+00
2.505000000000000000e+03,-3.181183474075537809e+00,6.624276449977168912e-01,-1.651920654814864609e+00
2.513000000000000000e+03,-3.236440298020177408e+00,6.639045814934614320e-01,-1.834070957700225213e+00
2.521000000000000000e+03,-3.298168795832815192e+00,6.586887876725320279e-01,-1.978818231602876176e+00
2.529000000000000000e+03,-3.352290290694543096e+00,6.436351258516532781e-01,-2.097161645792454010e+00
2.537000000000000000e+03,-3.394056072399538326e+00,6.418320888813210390e-01,-2.159459315235200183e+00
2.545000000000000000e+03,-3.402675977007711072e+00,6.359874188158498587e-01,-2.196429152279603336e+00
