t,px,py,pz,qx,qy,qz,qw
39.6276,-53.9449,-53.5905,18.4513,0.385123,-0.366778,0.761406,0.370695
39.6943,-55.5114,-53.537,18.5043,0.394391,-0.344277,0.771223,0.362138
39.7611,-57.1,-53.4661,18.5537,0.405064,-0.320724,0.777127,0.35935
39.8278,-58.7138,-53.382,18.5948,0.412991,-0.304449,0.782675,0.352375
39.8945,-60.3508,-53.2839,18.6261,0.419193,-0.290628,0.788602,0.343393
39.9613,-62.0083,-53.1689,18.6507,0.426031,-0.278597,0.790731,0.340038
40.028,-63.6894,-53.0376,18.6688,0.43114,-0.270534,0.791185,0.339051
40.0947,-65.4069,-52.889,18.6796,0.43268,-0.267303,0.791342,0.339285
40.1615,-67.1414,-52.729,18.6851,0.432797,-0.264611,0.793779,0.335534
40.2282,-68.8753,-52.5136,18.725,0.429194,-0.272459,0.797395,0.325145
40.2949,-70.4714,-52.2975,18.6768,0.424918,-0.276309,0.801747,0.316701
40.3617,-72.2722,-52.143,18.6424,0.435797,-0.269674,0.79362,0.327909
40.4284,-74.1139,-51.9478,18.6247,0.443636,-0.270168,0.790574,0.324328
40.4951,-75.9707,-51.7213,18.6016,0.443874,-0.273186,0.790453,0.321761
40.5619,-77.8373,-51.5105,18.4781,0.445258,-0.270186,0.788765,0.326487
40.6286,-79.7022,-51.3247,18.4659,0.447233,-0.267902,0.787708,0.328217
40.6953,-81.6172,-51.0933,18.3755,0.448043,-0.266844,0.787221,0.329144
40.7621,-84.4819,-51.5233,17.614,0.440583,-0.265224,0.78985,0.334185
40.8288,-86.2706,-51.0605,17.6858,0.437728,-0.265861,0.790846,0.335074
40.8955,-88.2548,-50.68,17.6099,0.43601,-0.265811,0.792862,0.332581
40.9623,-90.1561,-50.0656,17.7389,0.433271,-0.26662,0.796114,0.327708
41.029,-92.1837,-49.6879,17.7076,0.425586,-0.269402,0.801313,0.322795
41.0957,-94.2515,-49.1769,17.749,0.416412,-0.269034,0.80485,0.326249
41.1625,-96.3039,-48.6686,17.7251,0.415551,-0.264277,0.806014,0.328353
