t,px,py,pz,qx,qy,qz,qw
18.2729,11.8336,0.812974,3.72028,-0.404895,-0.611645,-0.375767,0.566347
18.3397,11.6141,0.364485,3.90484,-0.410091,-0.60972,-0.375702,0.564727
18.4064,11.8118,0.590316,3.94102,-0.408671,-0.606718,-0.373529,0.570401
18.4731,11.9514,0.763558,3.9995,-0.411956,-0.607337,-0.370164,0.569573
18.5399,12.0796,1.03066,4.05526,-0.407972,-0.613594,-0.36765,0.567357
18.6066,12.256,1.2627,4.09714,-0.40159,-0.619154,-0.371366,0.563437
18.6733,12.5687,1.59528,4.07994,-0.405611,-0.617988,-0.369997,0.562737
18.7401,12.5823,1.8725,4.17802,-0.406563,-0.622577,-0.365339,0.560029
18.8068,12.77,2.12774,4.21943,-0.405845,-0.625252,-0.365979,0.557144
18.8735,12.6454,2.07112,4.37585,-0.400872,-0.628463,-0.355707,0.563745
18.9403,12.9069,2.37119,4.38173,-0.404435,-0.627062,-0.349091,0.566887
19.007,12.8593,2.2835,4.54673,-0.405686,-0.62561,-0.348496,0.567963
19.0737,13.0252,2.51068,4.60328,-0.408792,-0.624219,-0.345493,0.5691
19.1405,12.9096,2.18734,4.72701,-0.415066,-0.620538,-0.344023,0.569473
19.2072,13.1147,2.42664,4.77518,-0.415815,-0.619588,-0.344224,0.56984
19.2739,13.0613,2.2422,4.92018,-0.421229,-0.617669,-0.34199,0.569293
19.3407,13.2762,2.47383,4.9672,-0.42075,-0.61663,-0.337724,0.573306
19.4074,13.4902,2.74924,5.00935,-0.415925,-0.620302,-0.333947,0.575075
19.4741,13.7139,3.00213,5.05581,-0.405423,-0.629411,-0.324778,0.577922
19.5409,13.7015,3.189,5.17195,-0.399399,-0.6387,-0.307244,0.581502
19.6076,13.7709,3.37653,5.27156,-0.386339,-0.646647,-0.287189,0.591703
19.6743,14.0012,3.64793,5.3198,-0.36699,-0.655404,-0.265644,0.604316
19.7411,14.1729,3.84983,5.39744,-0.352144,-0.662374,-0.239267,0.616447
19.8078,14.4103,4.13494,5.44439,-0.332332,-0.669681,-0.211956,0.62941
19.8745,14.6558,4.42864,5.49141,-0.31094,-0.674152,-0.183305,0.644387
19.9413,14.908,4.73104,5.53997,-0.287991,-0.675597,-0.155868,0.660557
20.008,15.1644,5.04546,5.58702,-0.265109,-0.679382,-0.125528,0.672606
20.0747,15.4272,5.36968,5.63224,-0.242637,-0.683497,-0.0971573,0.681556
20.1415,15.7002,5.70179,5.67647,-0.214354,-0.685441,-0.0706389,0.692267
20.2082,15.983,6.0453,5.71795,-0.182623,-0.687245,-0.0403863,0.701934
20.2749,16.275,6.402,5.75709,-0.154468,-0.686976,-0.00908569,0.710015
20.3417,16.5753,6.77054,5.79559,-0.120058,-0.687417,0.023541,0.715884
20.4084,16.8841,7.15308,5.83203,-0.0852535,-0.685802,0.0576038,0.720479
20.4751,17.2004,7.55163,5.86512,-0.0515145,-0.681572,0.0971824,0.723438
20.5419,17.5228,7.96443,5.89594,-0.0129007,-0.67749,0.138142,0.722328
20.6086,17.8501,8.39234,5.92478,0.0283367,-0.674491,0.175873,0.716468
20.6753,18.183,8.83966,5.95064,0.0671547,-0.667078,0.210247,0.711543
20.7421,18.519,9.3097,5.97286,0.0939119,-0.658524,0.245176,0.705277
