t,px,py,pz,qx,qy,qz,qw
33.0997,1.80416,339.959,-59.4544,-0.676315,-0.204745,-0.696728,0.123481
33.1665,2.08348,342.859,-59.9931,-0.675405,-0.179496,-0.706449,0.111981
33.2332,2.36411,345.758,-60.5338,-0.674361,-0.158392,-0.714653,0.0970605
33.2999,2.72663,348.68,-61.0973,-0.674229,-0.149105,-0.718984,0.0790234
33.3667,3.12706,351.824,-61.814,-0.672724,-0.140341,-0.723739,0.0628331
33.4334,3.41223,354.713,-62.359,-0.670118,-0.122254,-0.730575,0.0474868
33.5001,3.69707,357.598,-62.9049,-0.667937,-0.105809,-0.735967,0.0318942
33.5669,3.98001,360.479,-63.4521,-0.665193,-0.0900978,-0.741013,0.0173238
33.6336,4.26023,363.355,-64.0007,-0.663384,-0.0769765,-0.744308,0.0013465
33.7003,4.53689,366.223,-64.5488,0.66184,0.0621689,0.746993,0.0102192
33.7671,4.8111,369.084,-65.0963,0.662387,0.0528071,0.746929,0.023489
33.8338,5.08099,371.932,-65.6438,0.662156,0.0325461,0.748188,0.0265591
33.9005,5.2399,374.77,-66.1827,0.661128,0.020247,0.749342,0.0313993
33.9673,5.49849,377.606,-66.7332,0.658922,0.00928837,0.751124,0.0393458
