t,px,py,pz,qx,qy,qz,qw
25.9473,-5.41597,-18.3021,-21.1444,0.116939,-0.668152,0.185523,0.71097
26.014,-5.07605,-18.7911,-21.405,0.121744,-0.668397,0.18662,0.709645
26.0807,-4.603,-19.1053,-21.759,0.121077,-0.666996,0.188778,0.710507
26.1475,-4.27506,-19.475,-21.9398,0.124129,-0.665955,0.196548,0.708847
26.2142,-3.78533,-19.6035,-22.1007,0.131895,-0.663406,0.20428,0.707648
26.2809,-3.6466,-19.184,-22.0456,0.12369,-0.6634,0.208958,0.707769
26.3477,-3.1122,-20.4925,-22.5396,0.123199,-0.662865,0.212861,0.707193
26.4144,-2.85784,-20.651,-22.6409,0.129196,-0.659783,0.228116,0.704243
26.4811,-2.56853,-21.1983,-22.7517,0.125681,-0.655859,0.247173,0.70211
26.5479,-2.37919,-21.7347,-22.9628,0.122951,-0.647769,0.25901,0.705827
26.6146,-2.13669,-22.1601,-23.1255,0.129168,-0.642839,0.271436,0.704554
26.6813,-1.76198,-22.6245,-23.3493,0.143705,-0.635408,0.289787,0.701162
26.7481,-1.45666,-23.0719,-23.5703,0.154153,-0.63304,0.305908,0.694202
26.8148,-1.109,-23.4847,-23.7685,0.176888,-0.628923,0.312697,0.689483
26.8815,-0.74915,-23.8918,-23.9724,0.182163,-0.626096,0.323942,0.68548
26.9483,-0.364735,-24.2535,-24.1626,0.191877,-0.621529,0.331473,0.683382
27.015,0.0552744,-24.6525,-24.3704,0.205353,-0.617777,0.338637,0.679343
27.0817,0.502334,-25.0531,-24.5866,0.214175,-0.614743,0.348266,0.674486
27.1485,0.940711,-25.4421,-24.7999,0.221364,-0.61211,0.355907,0.670559
27.2152,1.34151,-25.8047,-24.9872,0.228751,-0.614435,0.363006,0.662095
27.2819,1.56142,-26.203,-25.146,0.215982,-0.624026,0.369925,0.653528
27.3487,2.00169,-26.589,-25.3364,0.232896,-0.620224,0.380732,0.645078
27.4154,2.46704,-26.9938,-25.569,0.236244,-0.618616,0.394926,0.636817
27.4821,2.83288,-27.3383,-25.7204,0.243796,-0.616404,0.401338,0.63209
27.5489,3.2757,-27.715,-25.9339,0.262181,-0.608611,0.405625,0.629541
27.6156,3.58276,-28.1452,-26.1565,0.265777,-0.604619,0.415957,0.625122
27.6823,3.90193,-28.6221,-26.4266,0.269592,-0.597444,0.430444,0.620564
27.7491,4.22718,-28.9663,-26.6274,0.282286,-0.59032,0.442355,0.613318
27.8158,4.69523,-29.3099,-26.8379,0.298479,-0.578205,0.457945,0.605702
27.8825,5.13025,-29.6395,-27.0482,0.316779,-0.567233,0.473907,0.594399
27.9493,5.45009,-29.9987,-27.264,0.326382,-0.559796,0.489249,0.583727
28.016,5.87668,-30.3153,-27.4622,0.337928,-0.549626,0.508179,0.5705
28.0827,6.33668,-30.6313,-27.6601,0.349133,-0.544487,0.522235,0.555797
28.1495,6.77708,-30.9541,-27.8531,0.365466,-0.528142,0.532991,0.550837
28.2162,7.20335,-31.2486,-28.0607,0.37281,-0.516327,0.547058,0.543275
28.2829,7.63999,-31.5685,-28.2824,0.386403,-0.512107,0.553496,0.531113
28.3497,8.05866,-31.8842,-28.4991,0.399127,-0.501056,0.560806,0.524536
28.4164,8.52339,-32.1625,-28.6894,0.415123,-0.4858,0.567884,0.518825
28.4831,8.95866,-32.4341,-28.9026,0.42308,-0.480138,0.576267,0.508318
28.5499,9.34746,-32.7371,-29.0546,0.436102,-0.472999,0.581155,0.498342
28.6166,9.88026,-32.9704,-29.2287,0.449077,-0.458398,0.587764,0.492681
28.6833,10.2881,-33.2055,-29.4234,0.45121,-0.452429,0.597241,0.484789
28.7501,10.7883,-33.4496,-29.565,0.45852,-0.446465,0.60482,0.473942
28.8168,11.2817,-33.7159,-29.6182,0.468621,-0.443329,0.610089,0.46005
28.8835,11.726,-33.9267,-29.7575,0.471486,-0.434787,0.621168,0.450345
28.9503,12.2648,-34.0702,-29.8692,0.491818,-0.412451,0.626975,0.441476
29.017,12.7381,-34.2495,-30.057,0.498097,-0.407434,0.63358,0.429503
29.0837,13.207,-34.4233,-30.2563,0.506391,-0.395652,0.642109,0.418
29.1505,13.6595,-34.5977,-30.3941,0.52199,-0.380859,0.643304,0.410649
29.2172,14.1064,-34.7421,-30.5732,0.530516,-0.366878,0.650499,0.401004
29.2839,14.5663,-34.9012,-30.7679,0.538312,-0.356189,0.65622,0.3908
29.3507,15.0643,-35.0591,-30.8039,0.555689,-0.342211,0.656086,0.379016
29.4174,15.5323,-35.2188,-30.9187,0.566995,-0.328826,0.659142,0.368676
29.4841,15.9804,-35.3343,-31.0661,0.571504,-0.319812,0.665272,0.358493
29.5509,16.5204,-35.4199,-31.2225,0.575663,-0.307092,0.673258,0.347894
29.6176,17.0097,-35.532,-31.3017,0.577417,-0.301549,0.679442,0.337663
29.6843,17.4962,-35.6309,-31.3934,0.58386,-0.288843,0.683056,0.330321
29.7511,17.9533,-35.5629,-30.9149,0.595202,-0.270883,0.681642,0.32821
29.8178,18.4808,-35.65,-31.0956,0.598681,-0.263,0.686346,0.318341
29.8845,18.8208,-35.4701,-30.3445,0.609499,-0.261006,0.68053,0.311874
29.9513,18.9992,-35.0481,-29.7989,0.619988,-0.241847,0.678851,0.3103
30.018,19.1383,-34.6224,-29.2535,0.623587,-0.230039,0.682162,0.304758
30.0847,19.4242,-34.4212,-29.2292,0.627684,-0.221959,0.683386,0.299552
30.1515,19.6477,-34.1762,-29.0128,0.630702,-0.215093,0.682736,0.299702
30.2182,20.3009,-34.2959,-29.2766,0.630404,-0.216396,0.683078,0.29861
30.2849,20.7612,-34.1765,-29.3326,0.630128,-0.215895,0.686246,0.292222
30.3517,21.189,-34.0212,-29.3675,0.629488,-0.212566,0.689753,0.287753
30.4184,21.4751,-33.7708,-29.2405,0.62837,-0.20999,0.69349,0.283067
30.4851,21.6327,-33.5009,-29.0627,0.621289,-0.21721,0.699886,0.277452
30.5519,21.8898,-33.2413,-29.0096,0.622761,-0.208617,0.701993,0.275415
30.6186,21.9623,-32.5722,-28.4462,0.625113,-0.206634,0.702278,0.270816
30.6853,21.8603,-32.2128,-28.213,0.618288,-0.204979,0.709148,0.269837
30.7521,21.6945,-31.2509,-27.6807,0.619848,-0.194441,0.711925,0.266728
30.8188,21.0536,-30.5709,-27.1914,0.614979,-0.196092,0.715774,0.266491
30.8855,21.3199,-30.6824,-27.531,0.615458,-0.193562,0.720839,0.253253
30.9523,21.6567,-30.3399,-27.5322,0.618672,-0.184566,0.722827,0.246375
31.019,22.1626,-30.3183,-27.5532,0.623029,-0.173498,0.725562,0.235146
31.0857,22.5876,-29.9343,-27.4857,0.620025,-0.172778,0.730773,0.22735
31.1525,21.9381,-29.3057,-27.1641,0.611191,-0.182605,0.736603,0.224758
31.2192,22.0884,-28.9489,-27.1724,0.617205,-0.164606,0.736345,0.223067
31.2859,22.5218,-28.7595,-27.3025,0.617696,-0.154986,0.739667,0.217541
31.3527,22.7397,-28.368,-27.1948,0.620822,-0.14569,0.739492,0.215651
31.4194,23.0153,-28.124,-27.2762,0.624194,-0.139398,0.739366,0.210448
31.4861,23.2923,-27.8523,-27.2891,0.621902,-0.140688,0.742413,0.205591
31.5529,23.5656,-27.605,-27.3558,0.619779,-0.14244,0.74594,0.197884
31.6196,23.7905,-27.4334,-27.4218,0.61978,-0.144905,0.747392,0.190476
31.6863,23.8422,-26.8598,-27.0757,0.619463,-0.142876,0.750019,0.182544
31.7531,24.0892,-26.8219,-27.1094,0.619138,-0.141403,0.750707,0.181968
31.8198,24.2958,-26.4786,-27.1371,0.614837,-0.147678,0.752718,0.183254
31.8865,24.5511,-26.1435,-27.0984,0.609192,-0.160722,0.755463,0.179802
31.9533,24.7167,-25.9854,-27.091,0.61101,-0.165375,0.753845,0.176169
32.02,24.9215,-25.5034,-26.9953,0.607505,-0.173744,0.754464,0.177582
32.0867,24.9144,-25.7304,-27.0509,0.607377,-0.192604,0.748617,0.183219
32.1535,25.0376,-25.5367,-26.9828,0.604113,-0.21273,0.746673,0.179646
32.2202,25.0856,-25.3525,-26.9511,0.602541,-0.234571,0.741382,0.17965
32.2869,25.2812,-24.8793,-26.7138,0.606724,-0.233764,0.736458,0.186737
32.3537,25.3303,-24.4836,-26.6762,0.604396,-0.246008,0.733075,0.191799
32.4204,25.4236,-24.1867,-26.6246,0.603613,-0.257152,0.726797,0.203201
32.4871,25.5129,-23.8339,-26.5787,0.601548,-0.26907,0.720384,0.216305
32.5539,25.6833,-23.387,-26.5416,0.599261,-0.281972,0.714915,0.224222
32.6206,25.7996,-22.9974,-26.4997,0.594535,-0.298337,0.70898,0.234245
32.6873,25.8972,-22.5938,-26.4483,0.589438,-0.314096,0.702651,0.245333
32.7541,25.9994,-22.1182,-26.3448,0.586199,-0.324288,0.695337,0.260222
32.8208,26.0881,-21.6217,-26.2848,0.580493,-0.343813,0.685447,0.273831
32.8875,26.2763,-21.0697,-26.2218,0.577931,-0.358075,0.674927,0.286795
32.9543,26.341,-20.6753,-26.1562,0.562969,-0.387169,0.664893,0.3018
33.021,26.3999,-20.2766,-26.0846,0.547791,-0.412608,0.654418,0.318459
33.0877,26.4435,-19.8469,-26.0012,0.534798,-0.430513,0.646429,0.332836
33.1545,26.439,-19.523,-25.9002,0.517317,-0.453964,0.637467,0.346317
33.2212,26.5229,-19.079,-25.8089,0.504635,-0.472629,0.625148,0.362153
33.2879,26.5439,-18.7101,-25.7181,0.500027,-0.484615,0.609737,0.378606
33.3547,26.5445,-18.3195,-25.6193,0.493413,-0.495461,0.596534,0.393966
33.4214,26.5302,-17.9455,-25.5245,0.479948,-0.512512,0.583404,0.408193
33.4881,26.4512,-17.6243,-25.4526,0.468247,-0.528873,0.568638,0.421531
33.5549,26.2562,-17.4529,-25.3557,0.456499,-0.546319,0.554997,0.430259
33.6216,25.986,-17.2394,-25.3632,0.448201,-0.561472,0.539149,0.439526
33.6883,25.9295,-16.8771,-25.2787,0.437566,-0.575613,0.524821,0.449187
33.7551,25.8406,-16.502,-25.193,0.432326,-0.587465,0.509252,0.456773
33.8218,25.774,-16.0984,-25.1066,0.417246,-0.604419,0.499534,0.459401
33.8885,25.7415,-15.5705,-25.0336,0.410629,-0.613475,0.489058,0.464602
33.9553,25.672,-15.1618,-24.9358,0.401882,-0.623183,0.477356,0.47145
